file_path,signal_variance,rhythm_echo_strength,centroid_variance,spectral_slope,mfcc_12_max,mfcc_12_std,zcr_mean,spectral_crest_max,spectral_flatness_range,spectral_contrast_mean,rms_mean,rms_std,tempogram_mean,label
../data/raw/pump/id_00/normal/00000043.wav,9.862e-05,0.61910897,27383.8919963,-5.966e-05,15.05191231,4.18916655,0.09509472,37.2309761,0.08678965,14.67878608,0.00983941,0.00122105,0.23339354,0
../data/raw/pump/id_00/normal/00000500.wav,9.358e-05,1.76812899,13078.22379629,-4.778e-05,7.73825788,3.35912061,0.08047749,59.41117477,0.07178554,14.43793186,0.00961025,0.00094646,0.26020737,0
../data/raw/pump/id_00/normal/00000166.wav,0.00010375,2.64609694,18843.08288477,-5.001e-05,15.57634068,4.90305233,0.06823769,48.8890152,0.04958541,15.91050648,0.01015047,0.00063106,0.25003498,0
../data/raw/pump/id_00/normal/00000903.wav,9.057e-05,0.57873881,14539.11754432,-5.308e-05,4.50785446,3.40839243,0.08551006,36.79006958,0.04804926,15.72270641,0.00946925,0.00070871,0.25156541,0
../data/raw/pump/id_00/normal/00000693.wav,7.559e-05,0.75357985,8350.46382543,-4.409e-05,10.17812157,3.47695971,0.10229102,60.15109253,0.04294456,16.92774759,0.00863784,0.00079004,0.26953476,0
../data/raw/pump/id_00/normal/00000873.wav,6.236e-05,0.90113282,115958.34031883,-3.217e-05,5.46273708,5.30361891,0.2192414,55.60129929,0.17396502,16.92091079,0.00757104,0.00219668,0.26122646,0
../data/raw/pump/id_00/normal/00000108.wav,8.171e-05,0.1956142,22425.39170609,-5.591e-05,11.71514797,3.44008613,0.16114841,24.98741722,0.13519309,14.37902794,0.00884891,0.00175378,0.2667803,0
../data/raw/pump/id_00/abnormal/00000047.wav,0.00027674,1.58020425,16308.59149361,-9.396e-05,8.86822224,3.73421288,0.08737426,51.68762207,0.05863862,15.07050882,0.01597343,0.00450856,0.2634656,1
../data/raw/pump/id_00/normal/00000233.wav,9.16e-05,0.99781102,18431.52368248,-4.746e-05,9.89704323,3.56927681,0.07159326,70.51833344,0.05432654,15.70343041,0.00950038,0.00095744,0.25883992,0
../data/raw/pump/id_00/normal/00000148.wav,7.459e-05,0.64569718,12941.19504915,-4.627e-05,17.66360092,4.1859293,0.11976307,44.77808762,0.07278831,16.68635772,0.00858333,0.00079039,0.2439752,0
../data/raw/pump/id_00/normal/00000731.wav,9.844e-05,1.12592256,6628.91316337,-4.453e-05,5.46549559,2.99478102,0.09835981,79.37163544,0.04575663,17.1971976,0.00979206,0.00148542,0.26764441,0
../data/raw/pump/id_00/normal/00000223.wav,9.003e-05,0.92555583,16790.69669841,-4.714e-05,11.22949982,3.51183915,0.06564809,60.72937393,0.03359228,15.1695344,0.00942444,0.00089039,0.26918219,0
../data/raw/pump/id_00/normal/00000581.wav,7.552e-05,0.86656785,5368.17608223,-4.572e-05,9.89881516,3.25728083,0.1010711,44.07458496,0.03521118,16.95525946,0.00864908,0.00059846,0.27737554,0
../data/raw/pump/id_00/normal/00000849.wav,6.769e-05,0.21560408,10891.98924236,-4.926e-05,7.25025654,3.12812233,0.17460033,17.0355854,0.13046467,14.40168679,0.00809515,0.00135638,0.26725074,0
../data/raw/pump/id_00/normal/00000551.wav,8.033e-05,0.32614848,12819.88632815,-5.898e-05,11.43026543,4.04114056,0.12562556,27.56673431,0.05888867,15.44301763,0.00889466,0.0009644,0.26395712,0
../data/raw/pump/id_00/normal/00000806.wav,9.886e-05,0.93186164,3375.46677845,-5.851e-05,9.63484573,2.90658975,0.07328587,38.36875153,0.02131435,14.97803179,0.00990198,0.00063348,0.26435821,0
../data/raw/pump/id_00/normal/00000699.wav,9.789e-05,0.90679806,4967.06572032,-5.833e-05,7.55222416,3.08695245,0.07586455,37.86496735,0.03700085,14.76535758,0.00985357,0.00068847,0.27020923,0
../data/raw/pump/id_00/normal/00000522.wav,9.668e-05,0.50076813,17512.70793317,-4.82e-05,15.09177017,4.76264763,0.06108508,71.25062561,0.03184341,15.6547218,0.0095558,0.00225191,0.25467236,0
../data/raw/pump/id_00/normal/00000421.wav,7.913e-05,0.80525631,5392.23449245,-4.513e-05,18.17118073,3.66643095,0.09817729,49.89782333,0.03564466,16.81532309,0.00885167,0.00067125,0.26532247,0
../data/raw/pump/id_00/normal/00000782.wav,8.755e-05,1.03924048,13458.38454138,-4.994e-05,7.8423872,3.19438434,0.10732827,37.10399628,0.08811458,14.31472893,0.00931894,0.00063662,0.26934533,0
../data/raw/pump/id_00/normal/00000297.wav,7.486e-05,0.60045546,7972.60097861,-4.381e-05,21.33131027,3.82628274,0.1087276,46.02848816,0.04314902,17.10313264,0.00860451,0.00072067,0.27074292,0
../data/raw/pump/id_00/normal/00000994.wav,7.988e-05,0.98981661,13269.66214063,-4.578e-05,10.30644703,3.89865923,0.09807121,47.87908936,0.07496475,16.56032821,0.00889255,0.00071269,0.26053078,0
../data/raw/pump/id_00/normal/00000131.wav,8.781e-05,1.85106814,14391.97837789,-4.632e-05,10.66296196,3.96928406,0.10905364,55.91058731,0.0619429,16.77170111,0.0093153,0.00079168,0.26127869,0
../data/raw/pump/id_00/normal/00000897.wav,9.779e-05,1.18725824,9070.10173087,-5.779e-05,8.78595161,3.14158821,0.07969124,39.87124634,0.03895934,14.7617991,0.00984835,0.000641,0.2690651,0
../data/raw/pump/id_00/normal/00000878.wav,9.207e-05,1.12512338,22062.93768029,-4.742e-05,14.00359344,4.35229874,0.06809729,104.69033051,0.05814354,15.57341173,0.00936489,0.0020004,0.24635505,0
../data/raw/pump/id_00/normal/00000360.wav,7.521e-05,0.75485003,11100.70558168,-4.049e-05,13.21518421,3.75586867,0.10479483,64.7305069,0.05727867,17.25424975,0.00856829,0.00114726,0.2633106,0
../data/raw/pump/id_00/normal/00000616.wav,8.423e-05,2.36142063,12625.83505406,-3.92e-05,13.15919209,4.65655947,0.10935472,67.89477539,0.11807522,17.09810774,0.0090614,0.00135121,0.27301176,0
../data/raw/pump/id_00/normal/00000172.wav,7.49e-05,0.70277733,13252.42377972,-4.604e-05,13.07551384,3.60360646,0.12085819,47.87137985,0.09656167,16.56956205,0.00860685,0.00073884,0.24344696,0
../data/raw/pump/id_00/normal/00000451.wav,9.558e-05,2.04728818,12974.61300875,-4.894e-05,10.86436653,3.77334404,0.05808831,51.08654404,0.0385984,15.91093723,0.00973262,0.00067375,0.24940735,0
../data/raw/pump/id_00/normal/00000899.wav,9.745e-05,1.18521392,13630.45723883,-5.735e-05,10.9005394,3.50381875,0.07422967,45.37400055,0.05246042,14.75598214,0.00982537,0.00075554,0.2581647,0
../data/raw/pump/id_00/normal/00000850.wav,9.509e-05,0.63144469,10836.46563886,-5.285e-05,7.72275019,3.76678967,0.06952782,50.35656357,0.03434904,15.04117943,0.00969072,0.00088439,0.2511322,0
../data/raw/pump/id_00/normal/00000508.wav,0.00010781,0.93488473,51811.38100176,-4.739e-05,10.24160957,4.00971079,0.07433107,99.94387054,0.06849612,15.65027334,0.00957102,0.0039945,0.25725582,0
../data/raw/pump/id_00/abnormal/00000003.wav,0.00026054,0.46891502,13297.26113484,-9.098e-05,5.87702513,3.63268971,0.08573158,50.16333008,0.05699797,15.39986509,0.01549562,0.00442212,0.25759189,1
../data/raw/pump/id_00/abnormal/00000028.wav,7.97e-05,0.2269185,39094.53860017,-5.275e-05,13.46273232,4.48639679,0.1724912,41.35243607,0.15328744,14.74253482,0.00866199,0.00208967,0.26602544,1
../data/raw/pump/id_00/normal/00000090.wav,0.00011261,1.12256491,60808.82744136,-5.159e-05,14.24205494,4.18882799,0.08704198,95.29108429,0.11238326,15.69964217,0.01008307,0.00323001,0.24391735,0
../data/raw/pump/id_00/normal/00000096.wav,8.947e-05,2.21989369,14749.31455199,-4.774e-05,12.21770763,3.8603704,0.11172749,45.40592575,0.06870899,16.6985541,0.00939301,0.00094614,0.254894,0
../data/raw/pump/id_00/normal/00000192.wav,9.591e-05,1.10634446,12324.41834972,-5.105e-05,9.36275673,3.57685328,0.09902905,54.09828568,0.07342914,14.43013676,0.00973448,0.00088241,0.26208596,0
../data/raw/pump/id_00/normal/00000184.wav,8.715e-05,0.26103467,16878.84754779,-5.703e-05,8.44355392,3.43947244,0.13101226,33.71205139,0.14337333,14.83706023,0.00892819,0.00267531,0.26058666,0
../data/raw/pump/id_00/normal/00000048.wav,9.323e-05,0.66043574,17017.51014274,-4.858e-05,8.27514935,4.15946054,0.11072752,67.11698151,0.08182044,16.58566637,0.00955831,0.00123474,0.25692593,0
../data/raw/pump/id_00/normal/00000715.wav,9.958e-05,1.31596303,8028.85339357,-5.707e-05,11.44536114,3.39934683,0.06797405,49.38763809,0.03780971,15.31256701,0.00993772,0.00068434,0.26194228,0
../data/raw/pump/id_00/normal/00000139.wav,9.503e-05,0.83971608,11484.07920625,-4.853e-05,18.04764557,4.07926512,0.11226881,59.85453796,0.07451592,16.83921069,0.00967899,0.00099838,0.2484988,0
../data/raw/pump/id_00/normal/00000268.wav,8.7e-05,0.55290693,14172.75619561,-5.137e-05,7.48269081,3.68483758,0.08678302,36.62763596,0.05407513,15.57175598,0.00928775,0.00061967,0.26502293,0
../data/raw/pump/id_00/normal/00000631.wav,7.605e-05,1.60679054,6392.48157839,-3.998e-05,12.65632057,4.7693119,0.11861958,69.42909241,0.06657986,16.92499021,0.00860398,0.00131745,0.27728444,0
../data/raw/pump/id_00/normal/00000941.wav,8.044e-05,0.76652992,13770.30051925,-4.608e-05,5.94389963,3.76224661,0.1007279,52.28205109,0.06235601,16.40736704,0.00890251,0.00094369,0.25857665,0
../data/raw/pump/id_00/normal/00000273.wav,6.834e-05,0.67843503,8427.59792316,-4.094e-05,18.00617218,3.61747408,0.126872,60.09790802,0.09560847,16.62736443,0.00820948,0.00079325,0.27352395,0
../data/raw/pump/id_00/abnormal/00000000.wav,0.00015469,1.24126184,19939.02772118,-7.186e-05,11.84264851,3.91473508,0.10046582,38.85012054,0.09398874,14.87525521,0.0121374,0.00260239,0.2515599,1
../data/raw/pump/id_00/normal/00000280.wav,9.682e-05,1.46140432,11974.34420559,-5.53e-05,8.34835434,2.95111847,0.07453387,53.18035889,0.05234707,15.11863341,0.00979567,0.0006892,0.2703495,0
../data/raw/pump/id_00/abnormal/00000074.wav,9.823e-05,0.8486641,5246.47834832,-5.734e-05,11.0663929,2.69582677,0.07092714,49.98715973,0.02660846,15.63552444,0.00986239,0.00077138,0.2753713,1
../data/raw/pump/id_00/normal/00000000.wav,5.921e-05,0.23343858,14669.44485281,-4.075e-05,13.73641586,3.73588705,0.23829217,17.67508888,0.14022128,14.95075848,0.00766678,0.00044141,0.27323094,0
../data/raw/pump/id_00/normal/00000861.wav,8.656e-05,0.69503158,9095.15947006,-4.366e-05,7.33427811,3.2347343,0.09406668,56.34598923,0.0676709,15.59161882,0.0092183,0.00110321,0.26217211,0
../data/raw/pump/id_00/abnormal/00000036.wav,0.00011283,0.74508184,19895.89767324,-5.89e-05,8.63653183,4.06423616,0.10202738,68.80329132,0.07345468,15.61164957,0.01051875,0.00130131,0.26085743,1
../data/raw/pump/id_00/abnormal/00000005.wav,0.00020335,0.78607595,28076.4077423,-8.432e-05,10.34781742,3.31311774,0.12443528,48.30385971,0.10500216,14.84908639,0.0138713,0.00319814,0.27011636,1
../data/raw/pump/id_00/normal/00000159.wav,0.00010387,1.08317387,26541.56433101,-5.132e-05,14.12278938,4.53679705,0.06962766,62.49707794,0.06209065,15.05590553,0.01009918,0.00124445,0.24102253,0
../data/raw/pump/id_00/normal/00000142.wav,7.114e-05,0.31708705,9214.22270703,-4.208e-05,11.69994736,4.7319603,0.16682839,54.62431335,0.10029246,15.91417872,0.00836245,0.00093989,0.27000579,0
../data/raw/pump/id_00/normal/00000030.wav,0.0001055,1.47440898,14496.48841812,-5.966e-05,9.58213806,3.74037313,0.08598118,48.51253891,0.06507204,14.9773325,0.01022639,0.00069539,0.26065367,0
../data/raw/pump/id_00/normal/00000135.wav,0.00010105,2.46809483,19483.49754873,-5.019e-05,13.34486103,4.93900394,0.07102386,45.16039276,0.04899791,15.9326897,0.0100115,0.00066186,0.24402536,0
../data/raw/pump/id_00/normal/00000596.wav,9.658e-05,0.55666226,17206.89239908,-4.71e-05,11.67926216,4.12065029,0.05335682,78.40447998,0.02895814,15.57535289,0.00955846,0.00209679,0.2489008,0
../data/raw/pump/id_00/normal/00000383.wav,7.676e-05,1.45331693,9912.68128652,-4.402e-05,11.2370863,3.84136772,0.11227505,48.40137482,0.05673881,16.94612636,0.00869143,0.00095301,0.26008954,0
../data/raw/pump/id_00/normal/00000917.wav,9.834e-05,1.35247624,9083.61346372,-5.737e-05,10.45675755,3.03568602,0.07754156,41.80326843,0.066725,14.88537478,0.00987555,0.00066267,0.26451055,0
../data/raw/pump/id_00/normal/00000293.wav,9.769e-05,1.51971483,28639.07866055,-4.693e-05,9.83561707,4.27813578,0.05459234,78.76023865,0.04305942,15.13290811,0.00981425,0.00099782,0.23488166,0
../data/raw/pump/id_00/normal/00000480.wav,7.521e-05,0.68763608,4600.1242496,-4.547e-05,12.97220993,3.58375406,0.1025765,45.42446518,0.03261821,17.04509899,0.00863166,0.00065838,0.26730239,0
../data/raw/pump/id_00/normal/00000489.wav,9.5e-05,0.42424053,6927.3262143,-5.305e-05,6.24633884,3.59294057,0.0701409,48.98085022,0.02252897,15.41279148,0.00969389,0.0008184,0.26724162,0
../data/raw/pump/id_00/normal/00000323.wav,9.474e-05,0.60988277,10867.49865813,-5.693e-05,8.43385315,3.37604666,0.07568047,35.99073029,0.04443431,15.0212406,0.00969059,0.00065153,0.26666807,0
../data/raw/pump/id_00/normal/00000597.wav,9.12e-05,2.50942564,6092.21532779,-4.418e-05,3.00652146,3.30874109,0.08231829,56.08055878,0.03346514,16.63006693,0.00949382,0.00082564,0.27362254,0
../data/raw/pump/id_00/normal/00000484.wav,5.612e-05,0.38529789,18394.51907013,-3.935e-05,11.28025818,4.39296627,0.22314765,31.50554848,0.16612369,15.37936907,0.00742242,0.00087226,0.27370694,0
../data/raw/pump/id_00/normal/00000037.wav,0.0001017,1.55033219,12503.38765013,-5.892e-05,17.03104401,3.81765962,0.08886251,45.01257706,0.05464303,14.91433262,0.01003484,0.00074583,0.25542283,0
../data/raw/pump/id_00/normal/00000136.wav,0.00010796,0.72323,18961.35589221,-5.812e-05,11.02476311,3.89894629,0.07568203,59.19294357,0.0406788,14.86495109,0.01033712,0.0008515,0.25384088,0
../data/raw/pump/id_00/normal/00000739.wav,9.844e-05,1.51356268,5920.85097994,-5.764e-05,10.98469925,3.44489932,0.06777281,53.33044434,0.0225905,15.04599529,0.00987557,0.00068568,0.27226905,0
../data/raw/pump/id_00/abnormal/00000111.wav,6.856e-05,0.82911414,9418.78733823,-4.039e-05,18.2960434,3.75232792,0.10230038,57.26073456,0.07525598,17.23094441,0.00821647,0.00088456,0.26379031,1
../data/raw/pump/id_00/normal/00000009.wav,0.00010352,1.82687509,11574.57338778,-5.8e-05,13.54936218,3.6549871,0.08478934,48.58774948,0.04694143,15.05001673,0.01013091,0.00069762,0.25960506,0
../data/raw/pump/id_00/normal/00000589.wav,8.844e-05,0.62426621,6721.1459356,-4.498e-05,15.28513336,3.74838424,0.09461268,74.50559998,0.05760052,16.55171389,0.00930741,0.00121116,0.27115326,0
../data/raw/pump/id_00/abnormal/00000064.wav,0.00024516,0.58358938,48844.72282062,-8.519e-05,5.48785734,3.7408421,0.15309255,33.23538971,0.09191722,16.84794965,0.01533022,0.00304087,0.26689335,1
../data/raw/pump/id_00/normal/00000879.wav,0.00010053,0.64474243,9163.63194411,-5.937e-05,10.76574516,3.40857744,0.07670696,37.27025986,0.04552137,14.6899278,0.0099797,0.00076439,0.25210628,0
../data/raw/pump/id_00/normal/00000481.wav,9.895e-05,1.509691,6191.44334758,-5.671e-05,9.98931503,3.12898159,0.0721923,44.35148621,0.02591441,15.35949728,0.0098995,0.00074963,0.2646966,0
../data/raw/pump/id_00/normal/00000601.wav,7.591e-05,0.50945926,7620.93110739,-4.495e-05,15.05643272,3.36521745,0.11026576,57.25930786,0.07526994,16.78843542,0.00864656,0.00089783,0.26725379,0
../data/raw/pump/id_00/normal/00000492.wav,6.943e-05,0.79208893,7819.3366909,-4.351e-05,18.78722382,3.68865776,0.10361235,41.43719864,0.03686911,16.85919129,0.00828369,0.00069352,0.27245084,0
../data/raw/pump/id_00/normal/00000961.wav,9.869e-05,1.26805246,11800.57239657,-5.818e-05,9.66656113,3.31690741,0.0721143,41.06354904,0.04092505,14.77900316,0.00988937,0.00069799,0.26517131,0
../data/raw/pump/id_00/normal/00000635.wav,9.734e-05,1.13748014,6312.71556679,-5.664e-05,14.2954731,3.38539553,0.06633761,48.60600662,0.02441673,15.20131787,0.00981808,0.00075053,0.27308962,0
../data/raw/pump/id_00/normal/00000372.wav,5.563e-05,0.91629183,12400.87881929,-3.789e-05,14.77733231,3.57193375,0.11096308,54.40171051,0.05976946,16.91483967,0.0074036,0.00077414,0.26662235,0
../data/raw/pump/id_00/abnormal/00000012.wav,0.00020724,0.77199119,41543.03661894,-7.521e-05,17.38610077,4.41303539,0.11144357,53.26679611,0.09898328,16.0189457,0.01362493,0.00457159,0.23609725,1
../data/raw/pump/id_00/normal/00000305.wav,8.057e-05,0.86471367,8359.45104452,-4.294e-05,13.65118599,3.27536392,0.10445631,82.18134308,0.05513945,17.26611643,0.00890216,0.00102263,0.26853494,0
../data/raw/pump/id_00/normal/00000178.wav,0.00010267,0.98971063,16681.72440624,-5.88e-05,14.45797539,3.89346099,0.08198913,46.26224136,0.06586123,14.88645432,0.01009217,0.00066304,0.25314337,0
../data/raw/pump/id_00/normal/00000416.wav,9.854e-05,2.90536642,17225.86177385,-4.732e-05,12.9533987,4.43293571,0.05633018,54.96435165,0.02599393,16.0252515,0.00988214,0.00065554,0.25245178,0
../data/raw/pump/id_00/normal/00000779.wav,8.681e-05,0.56199521,39037.88601034,-5.425e-05,9.12396049,4.08010817,0.08749282,39.6228714,0.15446876,14.95712861,0.0089651,0.00248626,0.21114414,0
../data/raw/pump/id_00/normal/00000420.wav,9.235e-05,1.72683311,12492.65002489,-4.775e-05,10.77776814,3.30936623,0.09120251,63.1565361,0.06996635,14.35170504,0.00953416,0.00104053,0.27127872,0
../data/raw/pump/id_00/abnormal/00000016.wav,0.00021104,1.25324655,19785.85270517,-7.836e-05,14.22559357,3.95645285,0.09233352,56.08564758,0.05343255,15.02006221,0.01389312,0.00410367,0.25708328,1
../data/raw/pump/id_00/normal/00000960.wav,7.015e-05,0.36529431,8190.10483783,-4.359e-05,10.0116787,3.18351221,0.20040435,35.31687164,0.20875725,14.47726237,0.00831467,0.00086289,0.2743968,0
../data/raw/pump/id_00/normal/00000053.wav,9.216e-05,1.35836565,8990.50162093,-4.619e-05,5.57034969,3.69349408,0.11907822,60.55689621,0.08424712,16.43569304,0.00950115,0.00123536,0.2657763,0
../data/raw/pump/id_00/normal/00000307.wav,9.651e-05,1.28614497,11018.94927162,-5.562e-05,7.88765717,3.34890127,0.07696748,40.88837433,0.05857988,15.20128083,0.00978525,0.00063642,0.26661448,0
../data/raw/pump/id_00/abnormal/00000052.wav,0.00024415,1.20331454,21335.29392696,-9.307e-05,8.65245247,4.30152035,0.1106152,36.89426422,0.06907437,15.40030673,0.01520849,0.0034469,0.26779525,1
../data/raw/pump/id_00/normal/00000671.wav,9.548e-05,1.2016958,6169.04636688,-4.449e-05,7.10975122,3.27054572,0.09704629,91.56726837,0.04735225,17.19203422,0.0096239,0.00158305,0.26673651,0
../data/raw/pump/id_00/normal/00000927.wav,8.443e-05,0.89053953,8022.20657122,-4.655e-05,15.53413391,3.53359699,0.09738481,64.3871994,0.04805406,16.92527225,0.00912064,0.0009756,0.26193704,0
../data/raw/pump/id_00/abnormal/00000142.wav,6.347e-05,0.38014084,36270.15389796,-4.998e-05,15.95109558,4.89451647,0.17641149,32.72786331,0.1245622,15.45231039,0.00787819,0.00106678,0.28157981,1
../data/raw/pump/id_00/abnormal/00000141.wav,0.00010063,1.61390901,13875.60829259,-5.878e-05,16.20000267,4.59397364,0.08764726,46.37725449,0.03600512,15.18706747,0.00999405,0.00067026,0.27551396,1
../data/raw/pump/id_00/normal/00000491.wav,9.732e-05,1.2391628,7391.28981808,-5.716e-05,12.63811302,3.45577574,0.07415167,42.77706909,0.04179813,15.02546255,0.00982172,0.00065393,0.26670148,0
../data/raw/pump/id_00/normal/00000137.wav,8.884e-05,0.36030075,8108.35774925,-5.956e-05,8.90039444,2.80044675,0.13844567,22.86143303,0.07456173,14.45411198,0.00938187,0.00068509,0.26013587,0
../data/raw/pump/id_00/normal/00000179.wav,0.00010255,1.13655579,13742.81472538,-5.917e-05,12.99455929,3.87824535,0.08492662,42.76450729,0.05756383,14.86924479,0.01008642,0.00065781,0.25334535,0
../data/raw/pump/id_00/normal/00000230.wav,6.547e-05,0.21131963,25153.62502123,-4.757e-05,6.53179121,4.65585709,0.19075729,25.87854004,0.15959764,15.5588897,0.00790417,0.00163592,0.2798786,0
../data/raw/pump/id_00/normal/00000463.wav,8.779e-05,0.99346262,6919.39112063,-5.153e-05,8.04728699,3.4054718,0.08875487,34.25430679,0.02901238,16.06729943,0.00933005,0.00062749,0.26710984,0
../data/raw/pump/id_00/normal/00000454.wav,7.592e-05,0.45602512,33696.74747403,-4.775e-05,-0.27109003,3.34251904,0.15689272,36.19304276,0.14342207,15.93163212,0.00861735,0.00116538,0.27269681,0
../data/raw/pump/id_00/normal/00000032.wav,5.839e-05,1.2565124,21024.10205899,-4.026e-05,13.04990578,4.14425087,0.12260071,44.94047546,0.09978041,16.63053802,0.00759057,0.0007191,0.25551883,0
../data/raw/pump/id_00/normal/00000038.wav,7.9e-05,0.59541839,11607.17510279,-4.651e-05,18.51669693,3.54183817,0.12391112,51.63578033,0.09310851,16.52525073,0.00882533,0.00087859,0.26146676,0
../data/raw/pump/id_00/normal/00000034.wav,7.29e-05,0.15284941,26223.6790866,-5.129e-05,3.73280859,3.21809459,0.19083841,18.36418533,0.17569354,14.76353954,0.00842074,0.00131813,0.26880639,0
../data/raw/pump/id_00/normal/00000698.wav,6.79e-05,1.32710576,7186.66711529,-4.086e-05,10.82070446,3.56171751,0.09826153,54.44232941,0.04055592,17.11302716,0.00817445,0.00088193,0.26656112,0
../data/raw/pump/id_00/normal/00000479.wav,9.091e-05,0.54861778,7832.48907018,-5.199e-05,8.73663902,3.61771894,0.07944164,52.85836029,0.03244769,15.05650369,0.00949424,0.00067038,0.27139938,0
../data/raw/pump/id_00/normal/00000607.wav,9.735e-05,1.38621283,5947.38051131,-5.743e-05,8.83124065,3.40466785,0.07498939,43.65244675,0.04340086,14.80421,0.00982666,0.00063707,0.267421,0
../data/raw/pump/id_00/normal/00000298.wav,5.535e-05,0.37363595,13016.03407787,-3.948e-05,2.63738036,3.74944448,0.19031269,35.45843124,0.12994538,16.32337294,0.00739122,0.00073348,0.27456242,0
../data/raw/pump/id_00/normal/00000065.wav,8.574e-05,0.44930318,28910.37891903,-4.643e-05,16.43874359,3.85190868,0.11434517,70.87089539,0.15382448,16.72751802,0.00917956,0.00101485,0.23722477,0
../data/raw/pump/id_00/normal/00000381.wav,0.00010252,0.44129008,11760.00234784,-5.639e-05,15.35842323,4.06202507,0.06626117,47.60918808,0.03396286,14.27633277,0.01005213,0.00100399,0.25636968,0
../data/raw/pump/id_00/normal/00000026.wav,0.00010463,1.35868907,18623.78086472,-5.853e-05,10.7699585,4.04086018,0.08152425,38.48291016,0.07248762,15.26522104,0.01018719,0.000616,0.2626862,0
../data/raw/pump/id_00/normal/00000189.wav,0.00010523,0.58199525,15281.57161277,-6.043e-05,13.06205559,3.61452413,0.08870651,61.02832031,0.05507076,15.12507797,0.01015571,0.00128389,0.25349999,0
../data/raw/pump/id_00/normal/00000798.wav,0.00010478,5.1114707,8190.34256721,-3.969e-05,4.52703333,3.3016541,0.07097706,83.31183624,0.0217161,18.05914366,0.01018897,0.00073704,0.2641084,0
../data/raw/pump/id_00/normal/00000257.wav,8.847e-05,0.83164328,7942.06760133,-4.919e-05,7.12742519,3.34539461,0.0852199,58.42116165,0.04565393,15.1820188,0.00934303,0.00089258,0.26432072,0
../data/raw/pump/id_00/normal/00000604.wav,9.935e-05,1.62372541,7962.83564144,-5.73e-05,12.29388618,3.32302427,0.07070094,42.68295288,0.030804,14.99455461,0.00992357,0.00066342,0.26917288,0
../data/raw/pump/id_00/normal/00000011.wav,0.00010281,1.23722959,13885.36198757,-5.876e-05,12.01420403,3.55200648,0.08819015,39.83804321,0.04863342,15.16477747,0.01009558,0.0006493,0.25642117,0
../data/raw/pump/id_00/normal/00000282.wav,7.455e-05,0.50650221,7331.3069072,-4.327e-05,8.32989788,3.26726604,0.12985161,50.06869125,0.08138031,16.39291488,0.0085707,0.00088378,0.27532518,0
../data/raw/pump/id_00/normal/00000948.wav,8.678e-05,0.60117608,13181.06666625,-4.726e-05,16.37695312,3.58770823,0.10097126,62.53800583,0.07419488,16.9717394,0.00926338,0.00080449,0.2602261,0
../data/raw/pump/id_00/normal/00000365.wav,8.942e-05,0.42586839,14139.88077725,-5.133e-05,7.05205345,3.55642414,0.07903448,58.87471008,0.07579695,15.22482472,0.00941214,0.00071338,0.25985754,0
../data/raw/pump/id_00/normal/00000440.wav,9.382e-05,0.52949005,10566.76862159,-4.836e-05,13.20557022,3.98386431,0.07035462,80.96741486,0.02760553,16.79693814,0.00949015,0.00185599,0.26129801,0
../data/raw/pump/id_00/normal/00000723.wav,7.502e-05,3.09955525,9086.06012806,-3.937e-05,11.07739162,3.38296342,0.09675457,68.39453125,0.03664866,17.36626997,0.00860374,0.00084982,0.26973348,0
../data/raw/pump/id_00/abnormal/00000038.wav,9.855e-05,0.98652297,12543.12865663,-5.227e-05,12.88406849,4.3762455,0.1182483,43.96731567,0.07259053,16.44034677,0.0098444,0.00113445,0.24331712,1
../data/raw/pump/id_00/normal/00000519.wav,9.667e-05,1.26774979,4435.02114936,-5.7e-05,10.6636591,2.97869706,0.07420471,43.52865219,0.02608807,15.0180354,0.00979127,0.00064911,0.27170236,0
../data/raw/pump/id_00/normal/00000501.wav,9.96e-05,0.77734488,5556.60622133,-5.837e-05,8.3010006,2.90499473,0.07458223,44.64746475,0.03444112,15.10258499,0.00993464,0.00074572,0.27475355,0
../data/raw/pump/id_00/normal/00000566.wav,9.258e-05,0.5769577,7781.36831346,-5.075e-05,7.16851711,3.34038305,0.06590393,61.60279465,0.02737848,14.98813779,0.00955396,0.00096643,0.26875435,0
../data/raw/pump/id_00/normal/00000681.wav,9.785e-05,1.4808079,6347.44134303,-5.659e-05,13.47859192,3.31525517,0.06679313,53.7530632,0.02504197,15.19311865,0.00985273,0.00063655,0.26852995,0
../data/raw/pump/id_00/abnormal/00000109.wav,7.896e-05,1.29059494,5759.62519123,-4.421e-05,13.41159821,3.79175925,0.10070294,47.80033493,0.02861378,17.07114429,0.00884158,0.00065505,0.27215668,1
../data/raw/pump/id_00/normal/00000227.wav,5.794e-05,0.21002646,9450.06448105,-3.978e-05,5.40631676,4.47363901,0.19057165,40.83641052,0.1275524,16.13194996,0.00748158,0.00129839,0.27553619,0
../data/raw/pump/id_00/normal/00000446.wav,9.736e-05,0.6581459,6751.38030171,-5.789e-05,9.09063148,3.19970036,0.07578343,48.18051147,0.04036623,14.8186206,0.00982293,0.00067233,0.26892898,0
../data/raw/pump/id_00/normal/00000211.wav,4.53e-05,0.25858667,23723.56414059,-3.255e-05,8.10156918,2.88918114,0.26703836,18.20261955,0.2135115,14.72570653,0.00662273,0.0011195,0.27475865,0
